# utcTimestamp,ObsNumber
# TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1766671527.236,40
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,21,0.0,49359,61528355988379,70,21.4,212.72789001464844,2.2839999198913574,16,0.0,0.0,1.60424998E9,0.0,0.0,0.0,0,0.0,3,-48.42,17.4,4914.37939453125,235.6944580078125,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,7,0.0,49359,61528359713890,14,34.6,-506.3846435546875,0.6147469878196716,16,0.0,0.0,1.60481254E9,0.0,0.0,0.0,0,0.0,3,-48.42,30.6,4914.37939453125,235.6944580078125,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,60,0.0,16399,396332301293051,5,45.7,-11.383813858032227,23.068206787109375,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-61.37,41.400000000000006,-486.31768798828125,33.663177490234375,0.0,0.0,I,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,59,0.0,16399,396332302869640,4,50.0,-13.912203788757324,41.50238800048828,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-61.37,45.7,-486.31768798828125,33.663177490234375,0.0,0.0,I,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,41,0.0,16399,396332346824204,12,37.1,359.0122375488281,0.6181848049163818,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-61.37,32.800000000000004,-486.31768798828125,33.663177490234375,0.0,0.0,I,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,40,0.0,16399,396332307772768,5,45.7,-34.32073974609375,0.6118454337120056,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-61.37,41.400000000000006,-486.31768798828125,33.663177490234375,0.0,0.0,I,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,38,0.0,16399,396332307881664,4,47.6,-52.6325569152832,0.6112309098243713,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-61.37,43.300000000000004,-486.31768798828125,33.663177490234375,0.0,0.0,I,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,36,0.0,16399,396332344178155,21,31.1,279.3790588378906,0.5174999833106995,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-61.37,26.8,-486.31768798828125,33.663177490234375,0.0,0.0,I,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,32,0.0,16399,396332352850272,5,50.7,-249.98948669433594,0.02701711282134056,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-61.37,46.400000000000006,-486.31768798828125,33.663177490234375,0.0,0.0,I,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,30,0.0,16399,396332353579971,31,27.9,-217.7535858154297,0.7039999961853027,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-61.37,23.599999999999998,-486.31768798828125,33.663177490234375,0.0,0.0,I,968824459316
